DBN,School Name,Grade Level,Program Type,Number of Students,Number of Classes,Average Class Size,Minimum Class Size,Maximum Class Size,Department,Subject,School Pupil-Teacher Ratio
14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,MS Core,Gen Ed,74,3,24.7,20.0,29.0,English,MS English Core,14.2
14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,MS Core,Gen Ed,42,2,21.0,20.0,22.0,English,MS English Other,14.2
14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,MS Core,Gen Ed,74,3,24.7,20.0,29.0,Math,MS Math Core,14.2
14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,MS Core,Gen Ed,74,3,24.7,20.0,29.0,Science,MS Science Core,14.2
14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,MS Core,Gen Ed,74,3,24.7,20.0,29.0,Social Studies,MS Social Studies Core,14.2
14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,MS Core,Gen Ed,12,1,12.0,12.0,12.0,Social Studies,MS Social Studies Other,14.2
14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,MS Core,ICT,73,3,24.3,22.0,28.0,English,MS English Core,14.2
14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,MS Core,ICT,73,3,24.3,22.0,28.0,Math,MS Math Core,14.2
14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,MS Core,ICT,73,3,24.3,22.0,28.0,Science,MS Science Core,14.2
14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,MS Core,ICT,73,3,24.3,22.0,28.0,Social Studies,MS Social Studies Core,14.2
14K632,FRANCES PERKINS ACADEMY,HS Core,Gen Ed,22,1,22.0,22.0,22.0,English,HS English 09,8.6
14K632,FRANCES PERKINS ACADEMY,HS Core,Gen Ed,14,1,14.0,14.0,14.0,English,HS English 10,8.6
14K632,FRANCES PERKINS ACADEMY,HS Core,Gen Ed,14,1,14.0,14.0,14.0,English,HS English 12,8.6
14K632,FRANCES PERKINS ACADEMY,HS Core,Gen Ed,46,3,15.3,13.0,19.0,English,HS English Other,8.6
14K632,FRANCES PERKINS ACADEMY,HS Core,Gen Ed,12,1,12.0,12.0,12.0,Math,HS Algebra I,8.6
14K632,FRANCES PERKINS ACADEMY,HS Core,Gen Ed,38,2,19.0,15.0,23.0,Math,HS Geometry,8.6
14K632,FRANCES PERKINS ACADEMY,HS Core,Gen Ed,16,1,16.0,16.0,16.0,Math,HS Math Other,8.6
14K632,FRANCES PERKINS ACADEMY,HS Core,Gen Ed,54,3,18.0,13.0,23.0,Science,HS Earth Science,8.6
14K632,FRANCES PERKINS ACADEMY,HS Core,Gen Ed,32,2,16.0,11.0,21.0,Science,HS Living Environment,8.6
